3.250000000000e-07	0
3.250010000000e-07	0
3.300000000000e-07	0
3.300010000000e-07	0
3.350000000000e-07	0
3.350010000000e-07	1
3.400000000000e-07	1
3.400010000000e-07	0
3.450000000000e-07	0
3.450010000000e-07	0
3.500000000000e-07	0
3.500010000000e-07	0
3.550000000000e-07	0
3.550010000000e-07	0
3.600000000000e-07	0
3.600010000000e-07	0
3.650000000000e-07	0
3.650010000000e-07	1
3.700000000000e-07	1
3.700010000000e-07	0
3.750000000000e-07	0
3.750010000000e-07	0
3.800000000000e-07	0
3.800010000000e-07	0
3.850000000000e-07	0
3.850010000000e-07	0
3.900000000000e-07	0
3.900010000000e-07	0
3.950000000000e-07	0
3.950010000000e-07	0
4.000000000000e-07	0
4.000010000000e-07	0
4.050000000000e-07	0
4.050010000000e-07	1
4.100000000000e-07	1
4.100010000000e-07	0
4.150000000000e-07	0
4.150010000000e-07	0
4.200000000000e-07	0
4.200010000000e-07	0
4.250000000000e-07	0
4.250010000000e-07	0
4.300000000000e-07	0
4.300010000000e-07	0
4.350000000000e-07	0
4.350010000000e-07	1
4.400000000000e-07	1
4.400010000000e-07	0
4.450000000000e-07	0
4.450010000000e-07	0
4.500000000000e-07	0
4.500010000000e-07	0
4.550000000000e-07	0
4.550010000000e-07	0
4.600000000000e-07	0
4.600010000000e-07	0
4.650000000000e-07	0
4.650010000000e-07	1
4.700000000000e-07	1
4.700010000000e-07	0
4.750000000000e-07	0
4.750010000000e-07	0
4.800000000000e-07	0
4.800010000000e-07	0
4.850000000000e-07	0
4.850010000000e-07	0
4.900000000000e-07	0
4.900010000000e-07	0
4.950000000000e-07	0
4.950010000000e-07	0
5.000000000000e-07	0
5.000010000000e-07	0
5.050000000000e-07	0
5.050010000000e-07	1
5.100000000000e-07	1
5.100010000000e-07	0
5.150000000000e-07	0
5.150010000000e-07	0
5.200000000000e-07	0
5.200010000000e-07	0
5.250000000000e-07	0
5.250010000000e-07	0
5.300000000000e-07	0
5.300010000000e-07	0
5.350000000000e-07	0
5.350010000000e-07	1
5.400000000000e-07	1
5.400010000000e-07	0
5.450000000000e-07	0
5.450010000000e-07	0
5.500000000000e-07	0
5.500010000000e-07	0
5.550000000000e-07	0
5.550010000000e-07	0
5.600000000000e-07	0
5.600010000000e-07	0
5.650000000000e-07	0
5.650010000000e-07	1
5.700000000000e-07	1
5.700010000000e-07	0
5.750000000000e-07	0
5.750010000000e-07	0
5.800000000000e-07	0
5.800010000000e-07	0
5.850000000000e-07	0
5.850010000000e-07	0
5.900000000000e-07	0
5.900010000000e-07	0
5.950000000000e-07	0
5.950010000000e-07	0
6.000000000000e-07	0
6.000010000000e-07	0
6.050000000000e-07	0
6.050010000000e-07	1
6.100000000000e-07	1
6.100010000000e-07	0
6.150000000000e-07	0
6.150010000000e-07	0
6.200000000000e-07	0
6.200010000000e-07	0
6.250000000000e-07	0
6.250010000000e-07	0
6.300000000000e-07	0
6.300010000000e-07	0
6.350000000000e-07	0
6.350010000000e-07	1
6.400000000000e-07	1
6.400010000000e-07	0
6.450000000000e-07	0
6.450010000000e-07	0
6.500000000000e-07	0
6.500010000000e-07	0
6.550000000000e-07	0
6.550010000000e-07	0
6.600000000000e-07	0
6.600010000000e-07	0
6.650000000000e-07	0
6.650010000000e-07	1
6.700000000000e-07	1
6.700010000000e-07	0
6.750000000000e-07	0
6.750010000000e-07	0
6.800000000000e-07	0
6.800010000000e-07	0
6.850000000000e-07	0
6.850010000000e-07	0
6.900000000000e-07	0
6.900010000000e-07	0
6.950000000000e-07	0
6.950010000000e-07	0
7.000000000000e-07	0
7.000010000000e-07	0
7.050000000000e-07	0
7.050010000000e-07	1
7.100000000000e-07	1
7.100010000000e-07	0
7.150000000000e-07	0
7.150010000000e-07	0
7.200000000000e-07	0
7.200010000000e-07	0
7.250000000000e-07	0
7.250010000000e-07	0
7.300000000000e-07	0
7.300010000000e-07	0
7.350000000000e-07	0
7.350010000000e-07	1
7.400000000000e-07	1
7.400010000000e-07	0
7.450000000000e-07	0
7.450010000000e-07	0
7.500000000000e-07	0
7.500010000000e-07	0
7.550000000000e-07	0
7.550010000000e-07	0
7.600000000000e-07	0
7.600010000000e-07	0
7.650000000000e-07	0
7.650010000000e-07	1
7.700000000000e-07	1
7.700010000000e-07	0
7.750000000000e-07	0
7.750010000000e-07	0
7.800000000000e-07	0
7.800010000000e-07	0
7.850000000000e-07	0
7.850010000000e-07	0
7.900000000000e-07	0
7.900010000000e-07	0
7.950000000000e-07	0
7.950010000000e-07	0
8.000000000000e-07	0
8.000010000000e-07	0
8.050000000000e-07	0
8.050010000000e-07	1
8.100000000000e-07	1
8.100010000000e-07	0
8.150000000000e-07	0
8.150010000000e-07	0
8.200000000000e-07	0
8.200010000000e-07	0
8.250000000000e-07	0
8.250010000000e-07	0
8.300000000000e-07	0
8.300010000000e-07	0
8.350000000000e-07	0
8.350010000000e-07	1
8.400000000000e-07	1
8.400010000000e-07	0
8.450000000000e-07	0
8.450010000000e-07	0
8.500000000000e-07	0
8.500010000000e-07	0
8.550000000000e-07	0
8.550010000000e-07	0
8.600000000000e-07	0
8.600010000000e-07	0
8.650000000000e-07	0
8.650010000000e-07	1
8.700000000000e-07	1
8.700010000000e-07	0
8.750000000000e-07	0
8.750010000000e-07	0
8.800000000000e-07	0
8.800010000000e-07	0
8.850000000000e-07	0
8.850010000000e-07	0
8.900000000000e-07	0
8.900010000000e-07	0
8.950000000000e-07	0
8.950010000000e-07	0
9.000000000000e-07	0
9.000010000000e-07	0
9.050000000000e-07	0
9.050010000000e-07	1
9.100000000000e-07	1
9.100010000000e-07	0
9.150000000000e-07	0
9.150010000000e-07	0
9.200000000000e-07	0
9.200010000000e-07	0
9.250000000000e-07	0
9.250010000000e-07	0
9.300000000000e-07	0
9.300010000000e-07	0
9.350000000000e-07	0
9.350010000000e-07	1
9.400000000000e-07	1
9.400010000000e-07	0
9.450000000000e-07	0
9.450010000000e-07	0
9.500000000000e-07	0
9.500010000000e-07	0
9.550000000000e-07	0
9.550010000000e-07	0
9.600000000000e-07	0
9.600010000000e-07	0
9.650000000000e-07	0
9.650010000000e-07	1
9.700000000000e-07	1
9.700010000000e-07	0
9.750000000000e-07	0
9.750010000000e-07	0
9.800000000000e-07	0
9.800010000000e-07	0
9.850000000000e-07	0
9.850010000000e-07	0
9.900000000000e-07	0
9.900010000000e-07	0
9.950000000000e-07	0
9.950010000000e-07	0
1.000000000000e-06	0
1.000001000000e-06	0
1.005000000000e-06	0
1.005001000000e-06	1
1.010000000000e-06	1
1.010001000000e-06	0
1.015000000000e-06	0
1.015001000000e-06	0
1.020000000000e-06	0
1.020001000000e-06	0
1.025000000000e-06	0
1.025001000000e-06	0
1.030000000000e-06	0
1.030001000000e-06	0
1.035000000000e-06	0
1.035001000000e-06	1
1.040000000000e-06	1
1.040001000000e-06	0
1.045000000000e-06	0
1.045001000000e-06	0
1.050000000000e-06	0
1.050001000000e-06	0
1.055000000000e-06	0
1.055001000000e-06	0
1.060000000000e-06	0
1.060001000000e-06	0
1.065000000000e-06	0
1.065001000000e-06	1
1.070000000000e-06	1
1.070001000000e-06	0
1.075000000000e-06	0
1.075001000000e-06	0
1.080000000000e-06	0
1.080001000000e-06	0
1.085000000000e-06	0
1.085001000000e-06	0
1.090000000000e-06	0
1.090001000000e-06	0
1.095000000000e-06	0
1.095001000000e-06	0
1.100000000000e-06	0
1.100001000000e-06	0
1.105000000000e-06	0
1.105001000000e-06	1
1.110000000000e-06	1
1.110001000000e-06	0
1.115000000000e-06	0
1.115001000000e-06	0
1.120000000000e-06	0
1.120001000000e-06	0
1.125000000000e-06	0
1.125001000000e-06	0
1.130000000000e-06	0
1.130001000000e-06	0
1.135000000000e-06	0
1.135001000000e-06	1
1.140000000000e-06	1
1.140001000000e-06	0
1.145000000000e-06	0
1.145001000000e-06	0
1.150000000000e-06	0
1.150001000000e-06	0
1.155000000000e-06	0
1.155001000000e-06	0
1.160000000000e-06	0
1.160001000000e-06	0
1.165000000000e-06	0
1.165001000000e-06	1
1.170000000000e-06	1
1.170001000000e-06	0
1.175000000000e-06	0
1.175001000000e-06	0
1.180000000000e-06	0
1.180001000000e-06	0
1.185000000000e-06	0
1.185001000000e-06	0
1.190000000000e-06	0
1.190001000000e-06	0
1.195000000000e-06	0
1.195001000000e-06	0
1.200000000000e-06	0
1.200001000000e-06	0
1.205000000000e-06	0
1.205001000000e-06	1
1.210000000000e-06	1
1.210001000000e-06	0
1.215000000000e-06	0
1.215001000000e-06	0
1.220000000000e-06	0
1.220001000000e-06	0
1.225000000000e-06	0
1.225001000000e-06	0
1.230000000000e-06	0
1.230001000000e-06	0
1.235000000000e-06	0
1.235001000000e-06	1
1.240000000000e-06	1
1.240001000000e-06	0
1.245000000000e-06	0
1.245001000000e-06	0
1.250000000000e-06	0
1.250001000000e-06	0
1.255000000000e-06	0
1.255001000000e-06	0
1.260000000000e-06	0
1.260001000000e-06	0
1.265000000000e-06	0
1.265001000000e-06	1
1.270000000000e-06	1
1.270001000000e-06	0
1.275000000000e-06	0
1.275001000000e-06	0
1.280000000000e-06	0
1.280001000000e-06	0
1.285000000000e-06	0
1.285001000000e-06	0
1.290000000000e-06	0
1.290001000000e-06	0
1.295000000000e-06	0
1.295001000000e-06	0
1.300000000000e-06	0
1.300001000000e-06	0
1.305000000000e-06	0
1.305001000000e-06	1
1.310000000000e-06	1
1.310001000000e-06	0
1.315000000000e-06	0
1.315001000000e-06	0
1.320000000000e-06	0
1.320001000000e-06	0
1.325000000000e-06	0
1.325001000000e-06	0
1.330000000000e-06	0
1.330001000000e-06	0
1.335000000000e-06	0
1.335001000000e-06	1
1.340000000000e-06	1
1.340001000000e-06	0
1.345000000000e-06	0
1.345001000000e-06	0
1.350000000000e-06	0
1.350001000000e-06	0
1.355000000000e-06	0
1.355001000000e-06	0
1.360000000000e-06	0
1.360001000000e-06	0
1.365000000000e-06	0
1.365001000000e-06	1
1.370000000000e-06	1
1.370001000000e-06	0
1.375000000000e-06	0
1.375001000000e-06	0
1.380000000000e-06	0
1.380001000000e-06	0
1.385000000000e-06	0
1.385001000000e-06	0
1.390000000000e-06	0
1.390001000000e-06	0
1.395000000000e-06	0
1.395001000000e-06	0
1.400000000000e-06	0
1.400001000000e-06	0
1.405000000000e-06	0
1.405001000000e-06	1
1.410000000000e-06	1
1.410001000000e-06	0
1.415000000000e-06	0
1.415001000000e-06	0
1.420000000000e-06	0
1.420001000000e-06	0
1.425000000000e-06	0
1.425001000000e-06	0
1.430000000000e-06	0
1.430001000000e-06	0
1.435000000000e-06	0
1.435001000000e-06	1
1.440000000000e-06	1
1.440001000000e-06	0
1.445000000000e-06	0
1.445001000000e-06	0
1.450000000000e-06	0
1.450001000000e-06	0
1.455000000000e-06	0
1.455001000000e-06	0
1.460000000000e-06	0
1.460001000000e-06	0
1.465000000000e-06	0
1.465001000000e-06	1
1.470000000000e-06	1
1.470001000000e-06	0
1.475000000000e-06	0
1.475001000000e-06	0
1.480000000000e-06	0
1.480001000000e-06	0
1.485000000000e-06	0
1.485001000000e-06	0
1.490000000000e-06	0
1.490001000000e-06	0
1.495000000000e-06	0
1.495001000000e-06	0
1.500000000000e-06	0
1.500001000000e-06	0
1.505000000000e-06	0
1.505001000000e-06	1
1.510000000000e-06	1
1.510001000000e-06	0
1.515000000000e-06	0
1.515001000000e-06	0
1.520000000000e-06	0
1.520001000000e-06	0
1.525000000000e-06	0
1.525001000000e-06	0
1.530000000000e-06	0
1.530001000000e-06	0
1.535000000000e-06	0
1.535001000000e-06	1
1.540000000000e-06	1
1.540001000000e-06	0
1.545000000000e-06	0
1.545001000000e-06	0
1.550000000000e-06	0
1.550001000000e-06	0
1.555000000000e-06	0
1.555001000000e-06	0
1.560000000000e-06	0
1.560001000000e-06	0
1.565000000000e-06	0
1.565001000000e-06	1
1.570000000000e-06	1
1.570001000000e-06	0
1.575000000000e-06	0
1.575001000000e-06	0
1.580000000000e-06	0
1.580001000000e-06	0
1.585000000000e-06	0
1.585001000000e-06	0
1.590000000000e-06	0
1.590001000000e-06	0
1.595000000000e-06	0
1.595001000000e-06	0
